timestamp,emg_value
1765877600.6565812,497
1765877600.6566489,497
1765877600.6566641,498
1765877600.656678,497
1765877600.65669,498
1765877600.656704,497
1765877600.656717,497
1765877600.6567302,497
1765877600.6567428,497
1765877600.656756,497
1765877600.656768,497
1765877600.656781,497
1765877600.656794,498
1765877600.656807,498
1765877600.6568189,497
1765877600.656832,497
1765877600.656845,498
1765877600.6568582,498
1765877600.6568708,497
1765877600.656884,497
1765877600.656896,497
1765877600.656909,497
1765877600.6569211,497
1765877600.6569421,498
1765877600.6569548,497
1765877600.656974,499
1765877600.6569889,501
1765877600.657002,500
1765877600.657015,500
1765877600.6570282,499
1765877600.6570408,499
1765877600.657054,497
1765877600.6570659,496
1765877600.6570802,497
1765877600.657092,495
1765877600.657105,494
1765877600.6571178,496
1765877600.657131,498
1765877600.657144,498
1765877600.6571572,498
1765877600.6571698,499
1765877600.657183,500
1765877600.657196,500
1765877600.6572092,499
1765877600.6572218,496
1765877600.657234,493
1765877600.657247,496
1765877600.65726,496
1765877600.657273,496
1765877600.657286,496
1765877600.657299,497
1765877600.657314,497
1765877600.6573288,497
1765877600.657343,498
1765877600.657355,497
1765877600.6573682,497
1765877600.657381,498
1765877600.657394,497
1765877600.657407,497
1765877600.657419,498
1765877600.657432,498
1765877600.6574452,498
1765877600.6574569,497
1765877600.6574678,498
1765877600.6574788,498
1765877600.657556,496
1765877600.657567,497
1765877600.657578,498
1765877600.657589,497
1765877600.657601,498
1765877600.657612,497
1765877600.657623,497
1765877600.657634,497
1765877600.657645,497
1765877600.657656,498
1765877600.6576672,498
1765877600.6576781,498
1765877600.657722,497
1765877600.657738,497
1765877600.657751,497
1765877600.657762,498
1765877600.657773,497
1765877600.657784,497
1765877600.6577952,497
1765877600.6578062,497
1765877600.6578171,497
1765877600.657828,497
1765877600.657839,498
1765877600.65785,498
1765877600.657862,497
1765877600.657873,497
1765877600.657884,497
1765877600.6578948,497
1765877600.657911,497
1765877600.6579242,497
1765877600.6579351,498
1765877600.6579468,498
1765877600.6579578,498
1765877600.657969,497
1765877600.65798,497
1765877600.657991,498
1765877600.6580029,498
1765877600.658014,497
1765877600.658025,497
1765877600.658039,498
1765877600.6580522,498
1765877600.6580632,497
1765877600.6580741,497
1765877600.658085,497
1765877600.658158,498
1765877600.658169,498
1765877600.65818,497
1765877600.6581912,497
1765877600.6582022,498
1765877600.6582131,499
1765877600.658224,500
1765877600.6582348,501
1765877600.658247,502
1765877600.658258,501
1765877600.658269,500
1765877600.65828,495
1765877600.6582909,497
1765877600.658302,497
1765877600.658313,496
1765877600.658324,497
1765877600.658335,496
1765877600.658346,497
1765877600.658358,497
1765877600.658369,497
1765877600.658391,496
1765877600.658402,495
1765877600.658418,497
1765877600.658429,496
1765877600.6584399,497
1765877600.658452,496
1765877600.658463,497
1765877600.658474,497
1765877600.658485,496
1765877600.658496,497
1765877600.658508,497
1765877600.658519,496
1765877600.65853,496
1765877600.658541,497
1765877600.6585522,498
1765877600.6585631,497
1765877600.658574,499
1765877600.658585,500
1765877600.6585972,501
1765877600.6586082,499
1765877600.658619,496
1765877600.65863,497
1765877600.6586409,498
1765877600.658653,499
1765877600.658664,498
1765877600.658675,497
1765877600.658686,499
1765877600.658698,499
1765877600.658711,497
1765877600.658723,498
1765877600.658734,497
1765877600.658745,497
1765877600.6587572,496
1765877600.658768,496
1765877600.658779,496
1765877600.6587899,497
1765877600.6588008,499
1765877600.6588118,499
1765877600.658824,499
1765877600.658835,499
1765877600.658846,498
1765877600.658858,495
1765877600.658869,496
1765877600.658881,496
1765877600.6589031,496
1765877600.658914,497
1765877600.658925,497
1765877600.658936,497
1765877600.658947,498
1765877600.6589582,498
1765877600.65897,498
1765877600.658981,498
1765877600.658992,497
1765877600.6590028,497
1765877600.6590168,498
1765877600.659029,498
1765877600.65904,499
1765877600.659051,499
1765877600.659062,498
1765877600.659073,496
1765877600.659084,496
1765877600.659095,497
1765877600.659106,498
1765877600.659117,497
1765877600.659128,497
1765877600.6591392,497
1765877600.659151,498
1765877600.659162,498
1765877600.659173,498
1765877600.6591842,498
1765877600.659195,497
1765877600.659206,498
1765877600.659217,497
1765877600.659229,498
1765877600.65924,497
1765877600.659251,497
1765877600.659262,497
1765877600.659273,497
1765877600.6592839,497
1765877600.659296,497
1765877600.659307,498
1765877600.659322,497
1765877600.6593332,498
1765877600.659344,498
1765877600.659355,498
1765877600.659366,497
1765877600.6593769,498
1765877600.6593878,498
1765877600.6594,498
1765877600.659411,498
1765877600.659422,500
1765877600.659433,500
1765877600.6594439,499
1765877600.659456,498
1765877600.659467,495
1765877600.659478,497
1765877600.659489,497
1765877600.6595001,496
1765877600.659511,497
1765877600.659523,497
1765877600.659534,497
1765877600.6595452,497
1765877600.6595562,497
1765877600.659567,497
1765877600.659586,497
1765877600.6595972,498
1765877600.6596081,498
1765877600.659622,497
1765877600.6596339,495
1765877600.6596448,496
1765877600.659656,499
1765877600.659668,500
1765877600.659679,501
1765877600.65969,501
1765877600.659702,498
1765877600.659713,496
1765877600.659724,495
1765877600.659735,497
1765877600.659746,497
1765877600.659758,497
1765877600.659769,499
1765877600.65978,500
1765877600.659791,500
1765877600.6598022,498
1765877600.659814,496
1765877600.6598248,496
1765877600.6598358,498
1765877600.659847,497
1765877600.659858,497
1765877600.659869,497
1765877600.65988,498
1765877600.659892,498
1765877600.659903,497
1765877600.659916,497
1765877600.659929,497
1765877600.65994,498
1765877600.6599522,499
1765877600.659963,499
1765877600.6599739,498
1765877600.6599848,498
1765877600.659997,497
1765877600.660008,497
1765877600.660019,498
1765877600.66003,498
1765877600.6600409,498
1765877600.660053,498
1765877600.660064,497
1765877600.6600761,497
1765877600.660087,498
1765877600.660098,498
1765877600.660109,498
1765877600.66012,497
1765877600.660131,497
1765877600.6601431,497
1765877600.660154,497
1765877600.6601658,497
1765877600.660177,498
1765877600.660188,498
1765877600.6601999,498
1765877600.6602108,498
1765877600.660228,497
1765877600.6602392,498
1765877600.660251,497
1765877600.6602619,497
1765877600.6602728,498
1765877600.660285,497
1765877600.660296,498
1765877600.660307,497
1765877600.660318,498
1765877600.6603289,498
1765877600.660341,498
1765877600.660352,497
1765877600.660363,498
1765877600.660374,498
1765877600.660386,498
