timestamp,emg_value
1766015969.997847,22
1766015969.997853,21
1766015969.997858,21
1766015969.9978628,22
1766015969.997869,24
1766015969.997874,25
1766015969.997879,23
1766015969.9978838,25
1766015969.997889,26
1766015969.9978938,23
1766015969.997899,19
1766015969.9979038,23
1766015969.997909,23
1766015969.997914,25
1766015969.997918,24
1766015969.9979231,25
1766015969.997928,24
1766015969.9979331,20
1766015969.997938,20
1766015969.997943,23
1766015969.997948,24
1766015969.997953,22
1766015969.997958,22
1766015969.997962,22
1766015969.997967,24
1766015969.997972,25
1766015969.997977,23
1766015969.997982,19
1766015969.997987,24
1766015969.997992,23
1766015969.997996,24
1766015969.9980009,23
1766015969.9980092,23
1766015969.998016,20
1766015969.9980211,23
1766015969.998026,21
1766015969.9980311,22
1766015969.998036,22
1766015969.99804,21
1766015969.998046,23
1766015969.9980521,27
1766015969.998058,22
1766015969.998064,23
1766015969.9980679,21
1766015969.998073,23
1766015969.9980779,21
1766015969.998083,22
1766015969.998088,22
1766015969.998092,23
1766015969.998097,23
1766015969.998102,23
1766015969.998107,23
1766015969.998112,20
1766015969.9981172,22
1766015969.998164,21
1766015969.9981709,22
1766015969.998177,23
1766015969.998181,25
1766015969.9981859,21
1766015969.998191,22
1766015969.998196,23
1766015969.9982011,21
1766015969.998206,24
1766015969.9982111,22
1766015969.998216,22
1766015969.998406,23
1766015969.998438,23
1766015969.998446,22
1766015969.998453,20
1766015969.9984589,20
1766015969.998465,20
1766015969.998471,21
1766015969.998477,22
1766015969.998484,22
1766015969.9984891,22
1766015969.9984949,23
1766015969.998501,24
1766015969.9985092,24
1766015969.998515,23
1766015969.998521,22
1766015969.998527,23
1766015969.998534,20
1766015969.99854,24
1766015969.998546,24
1766015969.998552,23
1766015969.998558,24
1766015969.998564,24
1766015969.99857,24
1766015969.9985762,24
1766015969.9985821,23
1766015969.9985878,22
1766015969.998594,23
1766015969.9986,23
1766015969.9986072,20
1766015969.9986129,24
1766015969.9986188,21
1766015969.998625,24
1766015969.9986298,20
1766015969.998637,22
1766015969.998642,23
1766015969.998647,23
1766015969.998652,20
1766015969.998657,23
1766015969.998662,24
1766015969.998667,23
1766015969.9986718,25
1766015969.998677,21
1766015969.998681,23
1766015969.9986858,21
1766015969.9986932,22
1766015969.998697,24
1766015969.998702,23
1766015969.998707,22
1766015969.998712,25
1766015969.9987168,24
1766015969.998722,22
1766015969.9987268,23
1766015969.998732,21
1766015969.9987369,23
1766015969.998741,22
1766015969.9987462,24
1766015969.998751,22
1766015969.9987562,20
1766015969.998761,24
1766015969.998765,22
1766015969.99877,22
1766015969.998776,19
1766015969.998782,22
1766015969.998788,22
1766015969.998795,24
1766015969.9987998,21
1766015969.998805,25
1766015969.9988108,20
1766015969.998817,20
1766015969.998822,21
1766015969.998827,23
1766015969.9988322,23
1766015969.998837,23
1766015969.998841,23
1766015969.998846,21
1766015969.998851,24
1766015969.9988558,24
1766015969.998861,23
1766015969.9988658,21
1766015969.998871,21
1766015969.9988759,21
1766015969.99888,23
1766015969.9988852,21
1766015969.998891,21
1766015969.9988968,20
1766015969.998904,21
1766015969.998909,22
1766015969.998914,24
1766015969.998919,20
1766015969.998924,22
1766015969.9989288,23
1766015969.998934,23
1766015969.998938,23
1766015969.998943,21
1766015969.998948,23
1766015969.998954,24
1766015969.99896,22
1766015969.998965,25
1766015969.99897,20
1766015969.998975,24
1766015969.99898,21
1766015969.998985,24
1766015969.99899,20
1766015969.9989948,22
1766015969.999,21
1766015969.999004,25
1766015969.9990091,25
1766015969.999014,22
1766015969.99902,21
1766015969.9990249,22
1766015969.99903,24
1766015969.999035,24
1766015969.99904,24
1766015969.9990442,21
1766015969.999049,22
1766015969.9990542,25
1766015969.999059,22
1766015969.999064,22
1766015969.999069,23
1766015969.999074,23
1766015969.999079,22
1766015969.999084,19
