timestamp,emg_value
1766015798.299683,81
1766015798.299716,84
1766015798.299743,82
1766015798.2997708,85
1766015798.299798,85
1766015798.299826,81
1766015798.2998521,85
1766015798.299878,88
1766015798.299905,85
1766015798.299932,82
1766015798.299958,85
1766015798.299984,84
1766015798.300012,85
1766015798.30004,81
1766015798.3000672,82
1766015798.300093,86
1766015798.300119,83
1766015798.300147,79
1766015798.300173,78
1766015798.3001988,78
1766015798.300225,78
1766015798.3002508,81
1766015798.300278,78
1766015798.3003032,79
1766015798.300329,78
1766015798.300365,77
1766015798.300392,78
1766015798.3004181,76
1766015798.300444,76
1766015798.30047,76
1766015798.3004959,75
1766015798.300521,77
1766015798.3005729,72
1766015798.3006,71
1766015798.300618,70
1766015798.300632,73
1766015798.300647,69
1766015798.3006651,69
1766015798.300682,68
1766015798.300697,69
1766015798.3007119,70
1766015798.300735,68
1766015798.30075,66
1766015798.300765,68
1766015798.30078,64
1766015798.3008032,65
1766015798.300818,66
1766015798.30084,67
1766015798.300855,66
1766015798.300871,66
1766015798.300886,63
1766015798.3009012,61
1766015798.300917,65
1766015798.300935,62
1766015798.300952,61
1766015798.300967,61
1766015798.300982,63
1766015798.300996,64
1766015798.3010108,63
1766015798.301026,67
1766015798.3010418,66
1766015798.301056,72
1766015798.3010712,78
1766015798.301086,77
1766015798.301118,80
1766015798.30114,83
1766015798.301163,84
1766015798.3011782,83
1766015798.301193,82
1766015798.301208,81
1766015798.3012228,83
1766015798.301238,82
1766015798.301253,82
1766015798.301269,80
1766015798.301287,79
1766015798.3013031,82
1766015798.3013198,83
1766015798.301343,81
1766015798.3013592,80
1766015798.301375,81
1766015798.3013918,79
1766015798.301408,77
1766015798.301423,80
1766015798.301446,78
1766015798.3014631,76
1766015798.3014872,74
1766015798.301503,76
1766015798.301518,75
1766015798.301533,74
1766015798.301548,73
1766015798.3015628,73
1766015798.301579,74
1766015798.301594,74
1766015798.3016121,73
1766015798.3016288,69
1766015798.301644,68
1766015798.301665,68
1766015798.301683,68
1766015798.301698,71
1766015798.301714,70
1766015798.3017302,67
1766015798.3017468,71
1766015798.301771,69
1766015798.301795,67
1766015798.301811,66
1766015798.301826,66
1766015798.3018491,67
1766015798.301872,65
1766015798.301888,65
1766015798.301919,63
1766015798.3019361,62
1766015798.30195,66
1766015798.301965,64
1766015798.30198,65
1766015798.301995,63
1766015798.302012,64
1766015798.302027,63
1766015798.302042,62
1766015798.302057,62
1766015798.302072,64
1766015798.3020868,58
1766015798.302103,61
1766015798.3021178,61
1766015798.302141,61
1766015798.302163,60
1766015798.30218,60
1766015798.302197,58
1766015798.302212,56
1766015798.302229,60
1766015798.30225,60
1766015798.3022652,56
1766015798.30228,60
1766015798.302295,61
1766015798.302312,58
1766015798.3023272,59
1766015798.302342,58
1766015798.302356,58
1766015798.302398,61
1766015798.3024142,67
1766015798.302429,72
1766015798.302443,72
1766015798.302458,74
1766015798.302473,73
1766015798.302489,71
1766015798.302505,71
1766015798.30252,75
1766015798.3025339,76
1766015798.30255,80
1766015798.302565,78
1766015798.3025799,79
1766015798.302594,76
1766015798.302607,76
1766015798.30262,77
1766015798.302633,76
1766015798.302645,78
1766015798.302658,77
1766015798.3026712,76
1766015798.302697,74
1766015798.30271,73
1766015798.3027232,75
1766015798.302737,76
1766015798.302749,73
1766015798.302764,71
1766015798.302777,72
1766015798.3027892,72
1766015798.302804,72
1766015798.302817,71
1766015798.30283,70
1766015798.3028429,72
1766015798.302855,69
1766015798.302868,71
1766015798.302881,71
1766015798.302895,70
1766015798.302909,68
1766015798.302923,69
1766015798.302936,69
1766015798.30295,70
1766015798.302963,68
1766015798.302976,66
1766015798.302989,69
1766015798.3030012,69
1766015798.3030221,67
1766015798.3030348,64
1766015798.303048,63
1766015798.30306,65
1766015798.303073,65
1766015798.303086,65
1766015798.3030982,62
1766015798.3031108,63
1766015798.303125,65
1766015798.303138,64
1766015798.303156,63
1766015798.303169,60
1766015798.3031821,61
1766015798.303197,58
1766015798.30321,60
1766015798.3032231,60
1766015798.303235,63
1766015798.303248,60
1766015798.303261,61
1766015798.303274,60
1766015798.303286,60
1766015798.3032992,62
1766015798.3033118,62
1766015798.303325,62
1766015798.303349,63
1766015798.3033621,62
1766015798.303375,61
1766015798.3033879,62
1766015798.3034,63
1766015798.303413,64
1766015798.303426,64
1766015798.3034391,66
1766015798.303453,71
1766015798.303468,70
1766015798.303481,69
1766015798.303494,73
1766015798.303506,70
1766015798.303519,71
1766015798.3035321,68
1766015798.303545,69
1766015798.30357,73
1766015798.303583,71
1766015798.303595,73
1766015798.303616,75
1766015798.3036292,72
1766015798.303642,76
