timestamp,emg_value
1766015854.957726,139
1766015854.957747,136
1766015854.957761,136
1766015854.957775,135
1766015854.957788,135
1766015854.9578009,134
1766015854.957814,131
1766015854.9578261,132
1766015854.957838,130
1766015854.957851,133
1766015854.9578629,128
1766015854.957876,129
1766015854.957888,134
1766015854.9579031,136
1766015854.957916,144
1766015854.957929,149
1766015854.957941,146
1766015854.957959,146
1766015854.9579709,144
1766015854.957983,144
1766015854.957995,145
1766015854.958007,145
1766015854.9580202,146
1766015854.958032,145
1766015854.9580438,142
1766015854.958071,139
1766015854.9580889,137
1766015854.958101,138
1766015854.958113,136
1766015854.958125,137
1766015854.9581382,139
1766015854.95815,139
1766015854.9581618,139
1766015854.958179,144
1766015854.9581912,145
1766015854.9582028,144
1766015854.958215,144
1766015854.9582279,144
1766015854.95824,141
1766015854.9582531,144
1766015854.958267,142
1766015854.958281,141
1766015854.958294,140
1766015854.958308,138
1766015854.958323,137
1766015854.958335,135
1766015854.958349,137
1766015854.9583611,137
1766015854.958373,133
1766015854.958389,132
1766015854.9584022,132
1766015854.958415,131
1766015854.95843,131
1766015854.958451,130
1766015854.958465,136
1766015854.958477,144
1766015854.9584901,155
1766015854.958503,160
1766015854.958517,161
1766015854.958529,159
1766015854.958542,162
1766015854.958555,163
1766015854.958569,164
1766015854.958581,161
1766015854.9585972,162
1766015854.958623,159
1766015854.958635,156
1766015854.958647,155
1766015854.9586592,156
1766015854.958671,154
1766015854.9586828,154
1766015854.958695,156
1766015854.958708,153
1766015854.95873,153
1766015854.958742,151
1766015854.9587562,147
1766015854.9587688,149
1766015854.958789,147
1766015854.958807,146
1766015854.95882,145
1766015854.958832,146
1766015854.958845,150
1766015854.958858,150
1766015854.958872,148
1766015854.958886,148
1766015854.9589,145
1766015854.958912,144
1766015854.958924,144
1766015854.958943,142
1766015854.958957,141
1766015854.958973,141
1766015854.9589891,141
1766015854.959009,140
1766015854.959023,138
1766015854.9590368,136
1766015854.95905,133
1766015854.959062,135
1766015854.959074,134
1766015854.9590862,129
1766015854.9590988,129
1766015854.959115,126
1766015854.9591308,124
1766015854.959147,123
1766015854.959161,124
1766015854.959177,121
1766015854.9591901,121
1766015854.959203,121
1766015854.9592168,121
1766015854.959229,119
1766015854.9592562,119
1766015854.95927,122
1766015854.959282,130
1766015854.9592938,135
1766015854.959306,142
1766015854.959318,146
1766015854.95933,148
1766015854.9593432,146
1766015854.9593549,150
1766015854.9593668,148
1766015854.959379,148
1766015854.9593909,145
1766015854.959403,145
1766015854.959415,145
1766015854.959427,146
1766015854.959439,144
1766015854.959451,143
1766015854.959463,142
1766015854.959475,140
1766015854.9594948,145
1766015854.959519,146
1766015854.9595342,144
1766015854.9595468,141
1766015854.959559,144
1766015854.959571,143
1766015854.959583,144
1766015854.959595,140
1766015854.9596071,139
1766015854.959619,140
1766015854.9596312,137
1766015854.959643,136
1766015854.9596548,135
1766015854.959667,135
1766015854.959679,136
1766015854.959692,133
1766015854.9597042,135
1766015854.9597282,133
1766015854.95974,131
1766015854.9597518,131
1766015854.959764,130
1766015854.959776,131
1766015854.959788,128
1766015854.9598,128
1766015854.9598122,126
1766015854.959827,125
1766015854.9598389,125
1766015854.9598532,125
1766015854.959868,124
1766015854.959882,123
1766015854.959896,121
1766015854.959908,123
1766015854.959921,122
1766015854.959934,123
1766015854.959946,127
1766015854.959958,126
1766015854.9599721,126
1766015854.959984,126
1766015854.959996,121
1766015854.960008,122
1766015854.96002,123
1766015854.960032,121
1766015854.9600441,127
1766015854.960056,129
1766015854.9600692,126
1766015854.9600809,129
1766015854.960093,128
1766015854.960106,123
1766015854.960118,127
1766015854.9601321,127
1766015854.960146,128
1766015854.960161,123
1766015854.960174,123
1766015854.960188,123
1766015854.960202,121
1766015854.960215,120
1766015854.9602299,122
1766015854.960243,119
1766015854.960255,119
1766015854.960267,120
1766015854.960279,117
1766015854.960292,117
1766015854.960304,118
1766015854.960316,118
1766015854.9603279,117
1766015854.960341,119
1766015854.9603531,119
1766015854.960365,120
1766015854.960377,124
1766015854.9603899,119
1766015854.960402,120
1766015854.960414,125
1766015854.960427,123
1766015854.960439,125
1766015854.960452,123
1766015854.9604638,125
1766015854.960476,121
1766015854.9604878,119
1766015854.9605,121
1766015854.960515,124
1766015854.9605298,128
1766015854.960546,127
1766015854.9605582,127
1766015854.960572,128
1766015854.960584,133
1766015854.960598,130
1766015854.960618,128
1766015854.960632,130
1766015854.9606452,129
1766015854.960657,127
1766015854.960669,123
1766015854.960681,124
1766015854.960693,123
1766015854.960706,122
1766015854.9607182,121
1766015854.96073,123
1766015854.960743,122
1766015854.960756,124
1766015854.960768,122
1766015854.960781,128
1766015854.960793,127
1766015854.960806,126
1766015854.9608178,127
1766015854.960832,122
1766015854.960844,121
1766015854.96086,123
1766015854.960875,121
1766015854.960889,122
1766015854.960904,119
1766015854.960917,122
1766015854.960929,121
1766015854.960945,120
1766015854.9609568,117
1766015854.960971,125
1766015854.960983,122
1766015854.9609962,121
1766015854.961008,120
1766015854.96102,116
1766015854.961032,120
1766015854.961045,121
1766015854.961057,123
1766015854.961069,117
1766015854.961081,121
1766015854.961094,118
1766015854.9611058,117
1766015854.961118,118
1766015854.96113,121
1766015854.9611452,118
1766015854.961157,118
1766015854.96117,116
1766015854.9611819,117
1766015854.961195,116
1766015854.96121,114
1766015854.9612238,116
1766015854.961238,117
1766015854.9612532,118
1766015854.961267,116
1766015854.96128,116
1766015854.9612942,115
1766015854.961309,114
1766015854.961322,113
1766015854.961344,116
1766015854.961358,121
1766015854.961379,121
1766015854.9613938,122
1766015854.961416,119
1766015854.961438,116
1766015854.961456,116
1766015854.96147,121
1766015854.961484,124
1766015854.961497,123
1766015854.9615119,127
1766015854.961526,128
1766015854.961539,126
1766015854.9615529,127
1766015854.961568,128
1766015854.9615822,124
1766015854.961596,124
1766015854.9616158,122
1766015854.961631,120
1766015854.961646,122
1766015854.96166,122
1766015854.961675,122
1766015854.9616902,119
1766015854.961705,118
1766015854.961718,118
1766015854.9617321,114
1766015854.961754,116
1766015854.961768,113
1766015854.961782,112
1766015854.961796,110
1766015854.961809,112
1766015854.961823,108
1766015854.961837,110
1766015854.961851,109
1766015854.961866,109
1766015854.96188,104
1766015854.961896,105
1766015854.961911,104
1766015854.961925,103
1766015854.9619389,105
1766015854.961953,102
1766015854.961967,104
1766015854.961982,104
1766015854.9619992,106
1766015854.962014,108
1766015854.962027,107
1766015854.9620411,110
1766015854.9620538,110
1766015854.962068,112
1766015854.9620821,113
1766015854.962097,114
1766015854.96211,115
1766015854.962124,113
1766015854.9621382,111
1766015854.962153,112
1766015854.962167,118
1766015854.962181,119
1766015854.962198,118
1766015854.962212,118
1766015854.9622269,121
1766015854.962241,118
1766015854.962255,122
1766015854.9622679,120
1766015854.962282,118
1766015854.962296,118
1766015854.9623098,119
1766015854.962324,120
1766015854.962337,119
1766015854.962352,121
1766015854.962369,117
1766015854.962385,119
1766015854.962399,116
1766015854.962412,119
1766015854.962427,119
1766015854.962443,118
1766015854.962456,115
1766015854.9624698,117
1766015854.962484,117
1766015854.962498,114
1766015854.9625118,113
1766015854.962525,114
1766015854.962539,115
1766015854.962553,114
1766015854.9625669,113
1766015854.962581,112
1766015854.962595,109
1766015854.962608,108
1766015854.962622,110
1766015854.962636,108
1766015854.96265,109
1766015854.962664,106
1766015854.962677,107
1766015854.962691,107
1766015854.962705,106
1766015854.96272,106
1766015854.962739,103
1766015854.962753,103
1766015854.9627688,106
1766015854.962782,107
1766015854.962796,104
1766015854.96281,107
1766015854.9628239,108
1766015854.962838,108
1766015854.962851,110
1766015854.962873,105
1766015854.9628868,110
1766015854.962903,113
1766015854.9629178,111
1766015854.962931,112
1766015854.962945,115
1766015854.962959,118
1766015854.962972,118
1766015854.9629881,118
1766015854.963001,124
1766015854.963016,126
1766015854.96303,124
1766015854.9630442,123
1766015854.9630709,122
1766015854.9630852,126
1766015854.963098,121
1766015854.963114,122
1766015854.963131,117
1766015854.963147,120
1766015854.963161,117
1766015854.9631748,116
1766015854.963188,117
1766015854.963203,115
1766015854.963219,114
1766015854.9632351,115
1766015854.963248,122
1766015854.9632618,123
1766015854.963275,125
1766015854.9632902,127
1766015854.963304,130
1766015854.963318,133
1766015854.963331,131
1766015854.9633448,131
1766015854.96336,131
1766015854.963375,132
1766015854.963389,128
1766015854.963404,129
1766015854.963418,129
1766015854.9634318,129
1766015854.963446,129
1766015854.963459,129
1766015854.9634728,128
1766015854.963489,125
1766015854.963504,122
1766015854.963518,124
1766015854.963532,121
1766015854.963546,119
1766015854.963559,120
1766015854.963573,119
1766015854.963587,119
1766015854.9636009,117
1766015854.963615,119
1766015854.963628,119
1766015854.9636421,119
1766015854.963656,119
1766015854.963671,118
1766015854.963685,122
1766015854.9636989,117
1766015854.963713,118
1766015854.963727,120
1766015854.9637408,123
1766015854.963755,120
1766015854.9637692,123
1766015854.963783,124
1766015854.963797,123
1766015854.9638112,123
1766015854.963825,123
1766015854.963839,124
1766015854.9638531,124
1766015854.9638689,123
1766015854.963883,126
1766015854.9638982,130
1766015854.963912,133
1766015854.963926,130
1766015854.9639401,130
1766015854.963954,129
1766015854.963967,132
1766015854.9639812,131
1766015854.963996,130
1766015854.96401,130
1766015854.964024,126
1766015854.964038,128
1766015854.964052,126
1766015854.964066,126
1766015854.964082,126
1766015854.964096,126
1766015854.9641101,129
1766015854.964124,132
1766015854.964138,132
1766015854.964152,132
1766015854.9641669,134
1766015854.964181,134
1766015854.964195,135
1766015854.964213,135
1766015854.9642282,135
1766015854.964308,133
1766015854.9643269,133
1766015854.964342,136
1766015854.9643562,134
1766015854.96437,134
1766015854.964384,135
1766015854.964399,135
1766015854.964413,132
1766015854.964427,131
1766015854.964441,130
1766015854.964455,130
1766015854.964469,129
1766015854.964483,130
1766015854.9644969,127
1766015854.96451,131
1766015854.964525,128
1766015854.9645388,129
1766015854.9645529,124
1766015854.964567,126
1766015854.964581,124
1766015854.964596,128
1766015854.964609,130
1766015854.964624,129
1766015854.964638,128
1766015854.964652,126
1766015854.964669,124
1766015854.964684,126
1766015854.964698,124
1766015854.964718,124
1766015854.964732,121
1766015854.964746,122
1766015854.96476,123
1766015854.964774,123
1766015854.964788,122
1766015854.964801,122
1766015854.9648159,116
1766015854.96483,118
1766015854.964844,120
1766015854.964858,120
1766015854.964878,117
1766015854.964892,116
1766015854.964959,116
1766015854.9649868,116
1766015854.965003,115
1766015854.96502,117
1766015854.965036,118
1766015854.965051,115
1766015854.965067,114
1766015854.965088,112
1766015854.965104,111
1766015854.96512,115
1766015854.965138,116
1766015854.9651551,115
1766015854.9651752,110
1766015854.965191,113
1766015854.965208,114
1766015854.965224,111
1766015854.965239,112
1766015854.965255,114
1766015854.965271,115
1766015854.9652932,113
1766015854.965309,112
1766015854.965324,113
1766015854.96534,111
1766015854.965356,109
1766015854.9653718,110
1766015854.965388,110
1766015854.965409,109
1766015854.965425,113
1766015854.96544,111
1766015854.9654558,113
1766015854.965472,113
1766015854.9654882,112
1766015854.965504,111
1766015854.96552,111
1766015854.965536,107
1766015854.965552,111
1766015854.96557,108
1766015854.965587,108
1766015854.965604,107
1766015854.965624,108
1766015854.9656389,107
1766015854.965656,108
1766015854.965672,103
1766015854.965687,102
1766015854.965703,103
1766015854.9657202,104
1766015854.965736,108
1766015854.965751,113
1766015854.965767,118
1766015854.965784,116
1766015854.9658,116
1766015854.965815,124
1766015854.9658308,126
1766015854.965847,123
1766015854.965864,121
1766015854.965879,125
1766015854.965895,124
1766015854.9659111,121
1766015854.965927,125
1766015854.965943,125
1766015854.9659588,123
1766015854.965975,122
1766015854.965993,119
1766015854.96601,119
1766015854.966026,121
1766015854.966042,119
1766015854.966058,120
1766015854.9660742,117
1766015854.966089,120
1766015854.9661062,117
1766015854.966122,119
1766015854.9661381,113
1766015854.966153,113
1766015854.96628,110
1766015854.966301,111
1766015854.966315,110
1766015854.966329,108
1766015854.9663439,109
1766015854.966358,107
1766015854.966377,107
1766015854.966391,107
1766015854.9664059,106
1766015854.96642,108
1766015854.966433,110
1766015854.9664488,107
1766015854.966463,108
1766015854.9664772,105
1766015854.966491,105
1766015854.966507,106
1766015854.9665222,105
1766015854.966536,108
1766015854.96655,112
1766015854.9665642,113
1766015854.966578,114
1766015854.966592,115
1766015854.9666061,115
1766015854.96662,112
1766015854.966634,114
1766015854.966648,111
1766015854.966662,112
1766015854.966676,114
1766015854.96669,116
1766015854.9667041,114
1766015854.966717,115
1766015854.966732,111
1766015854.966746,111
1766015854.96676,114
1766015854.966774,111
1766015854.966794,111
1766015854.966808,108
1766015854.966822,110
1766015854.966836,107
1766015854.96685,108
1766015854.9668689,107
1766015854.9669309,111
1766015854.966957,112
1766015854.9669719,111
1766015854.966988,110
1766015854.9670022,111
1766015854.967016,108
1766015854.967031,104
1766015854.967045,108
1766015854.967059,106
1766015854.967073,108
1766015854.967087,111
1766015854.9671009,115
1766015854.967115,112
1766015854.967129,109
1766015854.9671428,107
1766015854.967157,112
1766015854.967171,113
1766015854.9671848,113
1766015854.967199,116
1766015854.9672132,115
1766015854.967227,117
1766015854.967241,113
1766015854.967255,113
1766015854.9672692,111
1766015854.967283,110
1766015854.967297,111
1766015854.9673128,106
1766015854.967328,108
1766015854.9673421,110
1766015854.967356,107
1766015854.96737,107
1766015854.967385,106
1766015854.967398,102
1766015854.967412,102
1766015854.967426,103
1766015854.96744,101
1766015854.967454,100
1766015854.967468,100
1766015854.967479,98
1766015854.967493,100
1766015854.967509,97
1766015854.967521,99
1766015854.967532,99
1766015854.9675431,98
1766015854.967555,99
1766015854.9675689,100
1766015854.967583,105
1766015854.967596,112
1766015854.9676101,121
1766015854.967624,124
1766015854.967641,126
1766015854.967655,130
1766015854.967669,131
1766015854.967683,130
1766015854.967699,135
1766015854.967713,132
1766015854.9677272,135
1766015854.967741,134
1766015854.967755,133
1766015854.9677691,135
1766015854.9677818,136
1766015854.9677958,133
1766015854.9678102,134
1766015854.967824,133
1766015854.967838,130
1766015854.967852,132
1766015854.9678662,131
1766015854.96788,130
1766015854.967894,125
1766015854.9679081,124
1766015854.967922,125
1766015854.967936,122
1766015854.96795,125
1766015854.967964,123
1766015854.967978,121
1766015854.967991,121
1766015854.968006,120
1766015854.968019,117
1766015854.968034,119
1766015854.9680471,116
1766015854.968065,119
1766015854.968079,116
1766015854.968093,117
1766015854.968107,112
1766015854.968121,113
