timestamp,emg_value
1766015876.5658398,42
1766015876.5658472,41
1766015876.565852,40
1766015876.565857,41
1766015876.565862,46
1766015876.565867,43
1766015876.5658722,44
1766015876.565877,46
1766015876.5658822,43
1766015876.565887,43
1766015876.565892,41
1766015876.565896,47
1766015876.565901,44
1766015876.5659058,42
1766015876.565911,47
1766015876.5659158,46
1766015876.565921,48
1766015876.5659258,46
1766015876.565931,49
1766015876.565936,50
1766015876.565941,46
1766015876.565946,48
1766015876.5659509,46
1766015876.5659552,44
1766015876.56596,46
1766015876.5659661,48
1766015876.565971,45
1766015876.5659761,48
1766015876.56598,46
1766015876.565985,46
1766015876.56599,45
1766015876.565995,45
1766015876.5660028,44
1766015876.566011,45
1766015876.566016,47
1766015876.5660212,45
1766015876.566026,47
1766015876.56603,45
1766015876.566035,42
1766015876.56604,44
1766015876.566045,42
1766015876.5660522,43
1766015876.566057,43
1766015876.566062,41
1766015876.566066,45
1766015876.566071,43
1766015876.5660758,42
1766015876.566081,41
1766015876.5660858,43
1766015876.5660899,42
1766015876.566095,43
1766015876.5661,39
1766015876.5661042,41
1766015876.56611,45
1766015876.5661151,42
1766015876.56612,45
1766015876.566124,42
1766015876.566129,42
1766015876.566134,43
1766015876.566138,42
1766015876.566143,38
1766015876.566148,39
1766015876.566153,41
1766015876.566157,39
1766015876.5661619,40
1766015876.56619,39
1766015876.566196,39
1766015876.566201,44
1766015876.566205,42
1766015876.56621,40
1766015876.5662148,38
1766015876.56622,39
1766015876.5662248,39
1766015876.56623,40
1766015876.5662348,41
1766015876.5662389,45
1766015876.5662441,43
1766015876.566265,42
1766015876.566271,38
1766015876.566277,44
1766015876.566282,42
1766015876.566286,41
1766015876.5662909,45
1766015876.566296,41
1766015876.5663009,46
1766015876.566305,46
1766015876.56631,46
1766015876.566315,43
1766015876.5663202,41
1766015876.566325,47
1766015876.566329,43
1766015876.566334,43
1766015876.566339,42
1766015876.566356,45
1766015876.5663612,44
1766015876.566366,42
1766015876.566371,40
1766015876.566376,43
1766015876.5663822,42
1766015876.566388,42
1766015876.566394,43
1766015876.5664,40
1766015876.566404,41
1766015876.5664089,42
1766015876.566414,45
