timestamp,emg_value
1766015946.5334,41
1766015946.533417,45
1766015946.533431,42
1766015946.5334442,43
1766015946.5334568,44
1766015946.53347,44
1766015946.533484,43
1766015946.533497,43
1766015946.53351,46
1766015946.5335228,47
1766015946.533535,44
1766015946.533548,44
1766015946.5335622,44
1766015946.5335748,47
1766015946.533587,43
1766015946.533601,45
1766015946.5336142,46
1766015946.5336268,43
1766015946.53364,44
1766015946.533653,45
1766015946.5336661,43
1766015946.533679,42
1766015946.533692,41
1766015946.533705,42
1766015946.533718,40
1766015946.533731,41
1766015946.533744,40
1766015946.533757,41
1766015946.533769,41
1766015946.533782,42
1766015946.533795,44
1766015946.5338082,43
1766015946.5338292,44
1766015946.5338418,42
1766015946.533855,42
1766015946.533868,37
1766015946.5338812,42
1766015946.5338938,43
1766015946.533907,41
1766015946.53392,40
1766015946.5339332,41
1766015946.533946,38
1766015946.533959,41
1766015946.533972,41
1766015946.5339851,41
1766015946.533997,38
1766015946.5340102,39
1766015946.5340228,39
1766015946.534036,39
1766015946.534048,37
1766015946.534061,39
1766015946.534074,39
1766015946.534087,41
1766015946.5341,40
1766015946.534113,38
1766015946.534126,36
1766015946.534139,38
1766015946.5341508,36
1766015946.534164,35
1766015946.534177,38
1766015946.5341902,37
1766015946.534202,36
1766015946.534215,36
1766015946.534228,36
1766015946.534244,38
1766015946.53426,34
1766015946.534273,37
1766015946.534286,39
1766015946.5342982,34
1766015946.5343108,37
1766015946.534324,38
1766015946.534337,38
1766015946.534349,37
1766015946.534362,35
1766015946.534376,37
1766015946.534389,36
1766015946.5344021,36
1766015946.5344179,37
1766015946.534431,36
1766015946.534444,38
1766015946.5344572,39
1766015946.5344698,40
1766015946.534483,40
1766015946.534496,39
1766015946.534509,37
1766015946.534522,38
1766015946.534535,39
1766015946.5345469,38
1766015946.53456,37
1766015946.534573,38
1766015946.5345862,37
1766015946.5345988,38
1766015946.534612,34
1766015946.534625,39
1766015946.5346382,37
1766015946.5346508,36
1766015946.534664,38
1766015946.5346801,33
1766015946.534693,36
1766015946.5347059,38
1766015946.534719,35
1766015946.534732,39
1766015946.534745,39
1766015946.5347579,38
1766015946.534771,36
1766015946.534784,36
1766015946.534797,34
1766015946.53481,36
1766015946.534823,37
1766015946.53484,34
1766015946.5348532,37
1766015946.5348659,35
1766015946.534879,37
1766015946.534892,35
1766015946.5349052,33
1766015946.5349178,35
1766015946.534931,31
1766015946.5349429,34
1766015946.534956,35
1766015946.534969,36
1766015946.534982,33
1766015946.534994,35
1766015946.535007,36
1766015946.53502,35
1766015946.535033,33
1766015946.5350459,35
1766015946.535059,35
1766015946.535072,33
1766015946.535085,35
1766015946.535106,34
1766015946.535119,33
1766015946.535132,35
1766015946.535145,36
1766015946.535158,34
1766015946.53517,32
1766015946.5351832,32
1766015946.5351958,32
1766015946.535209,35
1766015946.535222,33
1766015946.5352352,32
1766015946.5352478,34
1766015946.535261,34
1766015946.535274,35
1766015946.5352871,31
1766015946.5353,32
1766015946.535313,33
1766015946.535326,31
1766015946.535339,32
1766015946.535352,32
1766015946.535365,32
1766015946.535378,33
1766015946.535391,32
1766015946.535404,30
1766015946.535417,31
1766015946.53543,30
1766015946.5354419,33
1766015946.535455,32
1766015946.535468,31
1766015946.535481,30
1766015946.5354939,31
1766015946.535507,31
1766015946.535521,33
1766015946.535535,31
1766015946.535548,32
1766015946.5355608,31
1766015946.535574,28
1766015946.535587,28
1766015946.5356002,32
1766015946.5356128,33
1766015946.535626,34
1766015946.535639,31
1766015946.5356522,31
1766015946.5356648,33
1766015946.5356789,31
1766015946.535692,33
1766015946.535705,31
1766015946.535718,32
1766015946.5357308,30
1766015946.535744,32
1766015946.535757,30
1766015946.5357702,33
1766015946.5357828,35
